TIME(1-Perth),week,hour,1-Perth,TIME(2-XIANGGANG),2-XIANGGANG,TIME(3-PALO),3-PALO,TIME(4-DUNDEE),4-DUNDEE,TIME(5-BOULDER),5-BOULDER, TIME(6-Auchterarder),6-Auchterarder, TIME(7-Kinross),7-Kinross,Time(8-Pitlochry),8-Pitlochry,Time(9-Crieff),9-Crieff,Time(10-Aberfeldy),10-Aberfeldy,Time(11-Dunkeld),11-Dunkeld,Time(12-Blairgowrie),12-Blairgowrie,13-Beijing
2019/7/21 17:00,7,17 ,8,2022/6/6 17:00,16,2020/11/21 17:00,6,2018/7/21 17:00,31,2021/8/21 17:00,11,2019/7/21 17:00,1,2019/7/21 17:00,4,2019/7/21 17:00,1,2019/7/21 17:00,1,2019/7/21 17:00,1,2019/7/21 17:00,0,2019/7/21 17:00,0,1342
2019/7/21 18:00,7,18 ,7,2022/6/6 18:00,14,2020/11/21 18:00,5,2018/7/21 18:00,29,2021/8/21 18:00,9,2019/7/21 18:00,1,2019/7/21 18:00,4,2019/7/21 18:00,2,2019/7/21 18:00,1,2019/7/21 18:00,1,2019/7/21 18:00,1,2019/7/21 18:00,0,1286
2019/7/21 19:00,7,19 ,6,2022/6/6 19:00,16,2020/11/21 19:00,3,2018/7/21 19:00,28,2021/8/21 19:00,8,2019/7/21 19:00,1,2019/7/21 19:00,0,2019/7/21 19:00,2,2019/7/21 19:00,1,2019/7/21 19:00,1,2019/7/21 19:00,0,2019/7/21 19:00,0,1203
2019/7/21 20:00,7,20 ,6,2022/6/6 20:00,15,2020/11/21 20:00,3,2018/7/21 20:00,32,2021/8/21 20:00,6,2019/7/21 20:00,0,2019/7/21 20:00,0,2019/7/21 20:00,1,2019/7/21 20:00,1,2019/7/21 20:00,1,2019/7/21 20:00,0,2019/7/21 20:00,0,1143
2019/7/21 21:00,7,21 ,5,2022/6/6 21:00,14,2020/11/21 21:00,1,2018/7/21 21:00,29,2021/8/21 21:00,6,2019/7/21 21:00,0,2019/7/21 21:00,0,2019/7/21 21:00,1,2019/7/21 21:00,1,2019/7/21 21:00,1,2019/7/21 21:00,0,2019/7/21 21:00,0,1088
2019/7/21 22:00,7,22 ,5,2022/6/6 22:00,10,2020/11/21 22:00,1,2018/7/21 22:00,30,2021/8/21 22:00,4,2019/7/21 22:00,0,2019/7/21 22:00,0,2019/7/21 22:00,1,2019/7/21 22:00,1,2019/7/21 22:00,1,2019/7/21 22:00,0,2019/7/21 22:00,0,994
2019/7/21 23:00,7,23 ,5,2022/6/6 23:00,9,2020/11/21 23:00,0,2018/7/21 23:00,28,2021/8/21 23:00,3,2019/7/21 23:00,0,2019/7/21 23:00,0,2019/7/21 23:00,1,2019/7/21 23:00,1,2019/7/21 23:00,1,2019/7/21 23:00,0,2019/7/21 23:00,0,946
2019/7/22 0:00,1,0 ,5,2022/6/7 0:00,10,2020/11/22 0:00,0,2018/7/22 0:00,28,2021/8/22 0:00,2,2019/7/22 0:00,0,2019/7/22 0:00,2,2019/7/22 0:00,1,2019/7/22 0:00,1,2019/7/22 0:00,1,2019/7/22 0:00,0,2019/7/22 0:00,0,926
2019/7/22 1:00,1,1 ,5,2022/6/7 1:00,7,2020/11/22 1:00,0,2018/7/22 1:00,28,2021/8/22 1:00,2,2019/7/22 1:00,0,2019/7/22 1:00,0,2019/7/22 1:00,1,2019/7/22 1:00,1,2019/7/22 1:00,1,2019/7/22 1:00,0,2019/7/22 1:00,0,898
2019/7/22 2:00,1,2 ,5,2022/6/7 2:00,6,2020/11/22 2:00,0,2018/7/22 2:00,26,2021/8/22 2:00,2,2019/7/22 2:00,0,2019/7/22 2:00,0,2019/7/22 2:00,1,2019/7/22 2:00,1,2019/7/22 2:00,1,2019/7/22 2:00,0,2019/7/22 2:00,0,887
2019/7/22 3:00,1,3 ,5,2022/6/7 3:00,6,2020/11/22 3:00,0,2018/7/22 3:00,27,2021/8/22 3:00,2,2019/7/22 3:00,0,2019/7/22 3:00,0,2019/7/22 3:00,1,2019/7/22 3:00,1,2019/7/22 3:00,1,2019/7/22 3:00,0,2019/7/22 3:00,0,881
2019/7/22 4:00,1,4 ,6,2022/6/7 4:00,5,2020/11/22 4:00,0,2018/7/22 4:00,26,2021/8/22 4:00,2,2019/7/22 4:00,0,2019/7/22 4:00,0,2019/7/22 4:00,1,2019/7/22 4:00,1,2019/7/22 4:00,1,2019/7/22 4:00,0,2019/7/22 4:00,0,875
2019/7/22 5:00,1,5 ,6,2022/6/7 5:00,7,2020/11/22 5:00,1,2018/7/22 5:00,27,2021/8/22 5:00,2,2019/7/22 5:00,0,2019/7/22 5:00,0,2019/7/22 5:00,1,2019/7/22 5:00,1,2019/7/22 5:00,1,2019/7/22 5:00,0,2019/7/22 5:00,0,889
2019/7/22 6:00,1,6 ,7,2022/6/7 6:00,10,2020/11/22 6:00,1,2018/7/22 6:00,26,2021/8/22 6:00,2,2019/7/22 6:00,0,2019/7/22 6:00,0,2019/7/22 6:00,1,2019/7/22 6:00,1,2019/7/22 6:00,1,2019/7/22 6:00,0,2019/7/22 6:00,0,942
2019/7/22 7:00,1,7 ,7,2022/6/7 7:00,11,2020/11/22 7:00,1,2018/7/22 7:00,27,2021/8/22 7:00,4,2019/7/22 7:00,0,2019/7/22 7:00,0,2019/7/22 7:00,1,2019/7/22 7:00,1,2019/7/22 7:00,1,2019/7/22 7:00,1,2019/7/22 7:00,1,1157
2019/7/22 8:00,1,8 ,8,2022/6/7 8:00,14,2020/11/22 8:00,4,2018/7/22 8:00,27,2021/8/22 8:00,4,2019/7/22 8:00,0,2019/7/22 8:00,0,2019/7/22 8:00,1,2019/7/22 8:00,1,2019/7/22 8:00,1,2019/7/22 8:00,1,2019/7/22 8:00,1,1338
2019/7/22 9:00,1,9 ,9,2022/6/7 9:00,16,2020/11/22 9:00,9,2018/7/22 9:00,27,2021/8/22 9:00,5,2019/7/22 9:00,0,2019/7/22 9:00,0,2019/7/22 9:00,1,2019/7/22 9:00,1,2019/7/22 9:00,1,2019/7/22 9:00,0,2019/7/22 9:00,1,1454
2019/7/22 10:00,1,10 ,11,2022/6/7 10:00,17,2020/11/22 10:00,8,2018/7/22 10:00,26,2021/8/22 10:00,5,2019/7/22 10:00,1,2019/7/22 10:00,2,2019/7/22 10:00,2,2019/7/22 10:00,1,2019/7/22 10:00,1,2019/7/22 10:00,0,2019/7/22 10:00,1,1494
2019/7/22 11:00,1,11 ,13,2022/6/7 11:00,16,2020/11/22 11:00,6,2018/7/22 11:00,28,2021/8/22 11:00,8,2019/7/22 11:00,1,2019/7/22 11:00,4,2019/7/22 11:00,3,2019/7/22 11:00,2,2019/7/22 11:00,1,2019/7/22 11:00,1,2019/7/22 11:00,1,1533
2019/7/22 12:00,1,12 ,14,2022/6/7 12:00,16,2020/11/22 12:00,7,2018/7/22 12:00,28,2021/8/22 12:00,8,2019/7/22 12:00,1,2019/7/22 12:00,4,2019/7/22 12:00,2,2019/7/22 12:00,2,2019/7/22 12:00,1,2019/7/22 12:00,1,2019/7/22 12:00,0,1580
2019/7/22 13:00,1,13 ,13,2022/6/7 13:00,15,2020/11/22 13:00,7,2018/7/22 13:00,31,2021/8/22 13:00,9,2019/7/22 13:00,1,2019/7/22 13:00,4,2019/7/22 13:00,1,2019/7/22 13:00,2,2019/7/22 13:00,1,2019/7/22 13:00,1,2019/7/22 13:00,0,1585
2019/7/22 14:00,1,14 ,10,2022/6/7 14:00,14,2020/11/22 14:00,9,2018/7/22 14:00,34,2021/8/22 14:00,6,2019/7/22 14:00,1,2019/7/22 14:00,4,2019/7/22 14:00,2,2019/7/22 14:00,2,2019/7/22 14:00,1,2019/7/22 14:00,0,2019/7/22 14:00,0,1548
2019/7/22 15:00,1,15 ,9,2022/6/7 15:00,13,2020/11/22 15:00,6,2018/7/22 15:00,31,2021/8/22 15:00,5,2019/7/22 15:00,0,2019/7/22 15:00,4,2019/7/22 15:00,2,2019/7/22 15:00,1,2019/7/22 15:00,1,2019/7/22 15:00,0,2019/7/22 15:00,0,1540
2019/7/22 16:00,1,16 ,10,2022/6/7 16:00,15,2020/11/22 16:00,7,2018/7/22 16:00,30,2021/8/22 16:00,5,2019/7/22 16:00,0,2019/7/22 16:00,4,2019/7/22 16:00,1,2019/7/22 16:00,1,2019/7/22 16:00,1,2019/7/22 16:00,0,2019/7/22 16:00,0,1544
2019/7/22 17:00,1,17 ,10,2022/6/7 17:00,15,2020/11/22 17:00,4,2018/7/22 17:00,28,2021/8/22 17:00,8,2019/7/22 17:00,0,2019/7/22 17:00,6,2019/7/22 17:00,2,2019/7/22 17:00,1,2019/7/22 17:00,1,2019/7/22 17:00,1,2019/7/22 17:00,0,1443
2019/7/22 18:00,1,18 ,8,2022/6/7 18:00,14,2020/11/22 18:00,1,2018/7/22 18:00,25,2021/8/22 18:00,7,2019/7/22 18:00,1,2019/7/22 18:00,4,2019/7/22 18:00,2,2019/7/22 18:00,1,2019/7/22 18:00,1,2019/7/22 18:00,1,2019/7/22 18:00,1,1294
2019/7/22 19:00,1,19 ,7,2022/6/7 19:00,14,2020/11/22 19:00,1,2018/7/22 19:00,24,2021/8/22 19:00,6,2019/7/22 19:00,1,2019/7/22 19:00,2,2019/7/22 19:00,1,2019/7/22 19:00,1,2019/7/22 19:00,1,2019/7/22 19:00,0,2019/7/22 19:00,0,1247
2019/7/22 20:00,1,20 ,6,2022/6/7 20:00,10,2020/11/22 20:00,1,2018/7/22 20:00,27,2021/8/22 20:00,4,2019/7/22 20:00,0,2019/7/22 20:00,2,2019/7/22 20:00,1,2019/7/22 20:00,1,2019/7/22 20:00,1,2019/7/22 20:00,0,2019/7/22 20:00,1,1175
2019/7/22 21:00,1,21 ,7,2022/6/7 21:00,10,2020/11/22 21:00,1,2018/7/22 21:00,28,2021/8/22 21:00,4,2019/7/22 21:00,0,2019/7/22 21:00,2,2019/7/22 21:00,1,2019/7/22 21:00,1,2019/7/22 21:00,1,2019/7/22 21:00,0,2019/7/22 21:00,1,1128
2019/7/22 22:00,1,22 ,8,2022/6/7 22:00,10,2020/11/22 22:00,1,2018/7/22 22:00,26,2021/8/22 22:00,3,2019/7/22 22:00,0,2019/7/22 22:00,4,2019/7/22 22:00,1,2019/7/22 22:00,1,2019/7/22 22:00,1,2019/7/22 22:00,0,2019/7/22 22:00,1,1061
2019/7/22 23:00,1,23 ,6,2022/6/7 23:00,10,2020/11/22 23:00,1,2018/7/22 23:00,27,2021/8/22 23:00,3,2019/7/22 23:00,0,2019/7/22 23:00,4,2019/7/22 23:00,1,2019/7/22 23:00,1,2019/7/22 23:00,1,2019/7/22 23:00,0,2019/7/22 23:00,0,996
2019/7/23 0:00,2,0 ,6,2022/6/8 0:00,8,2020/11/23 0:00,1,2018/7/23 0:00,28,2021/8/23 0:00,3,2019/7/23 0:00,0,2019/7/23 0:00,2,2019/7/23 0:00,1,2019/7/23 0:00,1,2019/7/23 0:00,1,2019/7/23 0:00,0,2019/7/23 0:00,0,951
2019/7/23 1:00,2,1 ,6,2022/6/8 1:00,7,2020/11/23 1:00,0,2018/7/23 1:00,26,2021/8/23 1:00,3,2019/7/23 1:00,0,2019/7/23 1:00,2,2019/7/23 1:00,1,2019/7/23 1:00,1,2019/7/23 1:00,1,2019/7/23 1:00,0,2019/7/23 1:00,0,927
2019/7/23 2:00,2,2 ,6,2022/6/8 2:00,9,2020/11/23 2:00,0,2018/7/23 2:00,27,2021/8/23 2:00,2,2019/7/23 2:00,0,2019/7/23 2:00,2,2019/7/23 2:00,1,2019/7/23 2:00,1,2019/7/23 2:00,1,2019/7/23 2:00,0,2019/7/23 2:00,0,910
2019/7/23 3:00,2,3 ,6,2022/6/8 3:00,8,2020/11/23 3:00,0,2018/7/23 3:00,26,2021/8/23 3:00,2,2019/7/23 3:00,0,2019/7/23 3:00,2,2019/7/23 3:00,1,2019/7/23 3:00,1,2019/7/23 3:00,1,2019/7/23 3:00,0,2019/7/23 3:00,0,899
2019/7/23 4:00,2,4 ,6,2022/6/8 4:00,7,2020/11/23 4:00,0,2018/7/23 4:00,27,2021/8/23 4:00,2,2019/7/23 4:00,0,2019/7/23 4:00,2,2019/7/23 4:00,1,2019/7/23 4:00,1,2019/7/23 4:00,1,2019/7/23 4:00,0,2019/7/23 4:00,0,894
2019/7/23 5:00,2,5 ,6,2022/6/8 5:00,7,2020/11/23 5:00,1,2018/7/23 5:00,27,2021/8/23 5:00,2,2019/7/23 5:00,0,2019/7/23 5:00,2,2019/7/23 5:00,1,2019/7/23 5:00,1,2019/7/23 5:00,1,2019/7/23 5:00,0,2019/7/23 5:00,0,902
2019/7/23 6:00,2,6 ,6,2022/6/8 6:00,5,2020/11/23 6:00,1,2018/7/23 6:00,27,2021/8/23 6:00,4,2019/7/23 6:00,0,2019/7/23 6:00,2,2019/7/23 6:00,1,2019/7/23 6:00,1,2019/7/23 6:00,1,2019/7/23 6:00,0,2019/7/23 6:00,0,961
2019/7/23 7:00,2,7 ,7,2022/6/8 7:00,11,2020/11/23 7:00,2,2018/7/23 7:00,28,2021/8/23 7:00,4,2019/7/23 7:00,0,2019/7/23 7:00,2,2019/7/23 7:00,2,2019/7/23 7:00,1,2019/7/23 7:00,1,2019/7/23 7:00,0,2019/7/23 7:00,0,1216
2019/7/23 8:00,2,8 ,7,2022/6/8 8:00,14,2020/11/23 8:00,3,2018/7/23 8:00,29,2021/8/23 8:00,5,2019/7/23 8:00,0,2019/7/23 8:00,2,2019/7/23 8:00,2,2019/7/23 8:00,1,2019/7/23 8:00,1,2019/7/23 8:00,0,2019/7/23 8:00,0,1483
2019/7/23 9:00,2,9 ,9,2022/6/8 9:00,12,2020/11/23 9:00,5,2018/7/23 9:00,32,2021/8/23 9:00,6,2019/7/23 9:00,1,2019/7/23 9:00,2,2019/7/23 9:00,1,2019/7/23 9:00,1,2019/7/23 9:00,1,2019/7/23 9:00,0,2019/7/23 9:00,1,1614
2019/7/23 10:00,2,10 ,10,2022/6/8 10:00,14,2020/11/23 10:00,7,2018/7/23 10:00,34,2021/8/23 10:00,6,2019/7/23 10:00,0,2019/7/23 10:00,4,2019/7/23 10:00,1,2019/7/23 10:00,1,2019/7/23 10:00,1,2019/7/23 10:00,0,2019/7/23 10:00,1,1689
2019/7/23 11:00,2,11 ,10,2022/6/8 11:00,14,2020/11/23 11:00,9,2018/7/23 11:00,32,2021/8/23 11:00,7,2019/7/23 11:00,0,2019/7/23 11:00,4,2019/7/23 11:00,2,2019/7/23 11:00,1,2019/7/23 11:00,1,2019/7/23 11:00,0,2019/7/23 11:00,1,1730
2019/7/23 12:00,2,12 ,10,2022/6/8 12:00,13,2020/11/23 12:00,11,2018/7/23 12:00,32,2021/8/23 12:00,6,2019/7/23 12:00,0,2019/7/23 12:00,4,2019/7/23 12:00,2,2019/7/23 12:00,1,2019/7/23 12:00,1,2019/7/23 12:00,1,2019/7/23 12:00,0,1807
2019/7/23 13:00,2,13 ,10,2022/6/8 13:00,13,2020/11/23 13:00,9,2018/7/23 13:00,32,2021/8/23 13:00,5,2019/7/23 13:00,1,2019/7/23 13:00,8,2019/7/23 13:00,2,2019/7/23 13:00,1,2019/7/23 13:00,1,2019/7/23 13:00,0,2019/7/23 13:00,0,1786
2019/7/23 14:00,2,14 ,10,2022/6/8 14:00,12,2020/11/23 14:00,8,2018/7/23 14:00,30,2021/8/23 14:00,5,2019/7/23 14:00,0,2019/7/23 14:00,8,2019/7/23 14:00,2,2019/7/23 14:00,1,2019/7/23 14:00,1,2019/7/23 14:00,0,2019/7/23 14:00,0,1770
2019/7/23 15:00,2,15 ,8,2022/6/8 15:00,11,2020/11/23 15:00,8,2018/7/23 15:00,33,2021/8/23 15:00,9,2019/7/23 15:00,0,2019/7/23 15:00,8,2019/7/23 15:00,2,2019/7/23 15:00,1,2019/7/23 15:00,1,2019/7/23 15:00,0,2019/7/23 15:00,0,1796
2019/7/23 16:00,2,16 ,11,2022/6/8 16:00,12,2020/11/23 16:00,7,2018/7/23 16:00,36,2021/8/23 16:00,6,2019/7/23 16:00,0,2019/7/23 16:00,6,2019/7/23 16:00,1,2019/7/23 16:00,1,2019/7/23 16:00,1,2019/7/23 16:00,1,2019/7/23 16:00,0,1767
2019/7/23 17:00,2,17 ,9,2022/6/8 17:00,12,2020/11/23 17:00,6,2018/7/23 17:00,36,2021/8/23 17:00,6,2019/7/23 17:00,1,2019/7/23 17:00,6,2019/7/23 17:00,1,2019/7/23 17:00,1,2019/7/23 17:00,1,2019/7/23 17:00,1,2019/7/23 17:00,0,1682
2019/7/23 18:00,2,18 ,10,2022/6/8 18:00,11,2020/11/23 18:00,4,2018/7/23 18:00,32,2021/8/23 18:00,6,2019/7/23 18:00,1,2019/7/23 18:00,4,2019/7/23 18:00,1,2019/7/23 18:00,1,2019/7/23 18:00,1,2019/7/23 18:00,0,2019/7/23 18:00,0,1518
2019/7/23 19:00,2,19 ,9,2022/6/8 19:00,10,2020/11/23 19:00,4,2018/7/23 19:00,28,2021/8/23 19:00,6,2019/7/23 19:00,0,2019/7/23 19:00,2,2019/7/23 19:00,2,2019/7/23 19:00,1,2019/7/23 19:00,1,2019/7/23 19:00,0,2019/7/23 19:00,1,1374
2019/7/23 20:00,2,20 ,8,2022/6/8 20:00,14,2020/11/23 20:00,3,2018/7/23 20:00,29,2021/8/23 20:00,2,2019/7/23 20:00,0,2019/7/23 20:00,2,2019/7/23 20:00,2,2019/7/23 20:00,1,2019/7/23 20:00,1,2019/7/23 20:00,0,2019/7/23 20:00,1,1340
2019/7/23 21:00,2,21 ,5,2022/6/8 21:00,13,2020/11/23 21:00,0,2018/7/23 21:00,30,2021/8/23 21:00,1,2019/7/23 21:00,0,2019/7/23 21:00,0,2019/7/23 21:00,1,2019/7/23 21:00,1,2019/7/23 21:00,1,2019/7/23 21:00,0,2019/7/23 21:00,1,1288
2019/7/23 22:00,2,22 ,6,2022/6/8 22:00,13,2020/11/23 22:00,0,2018/7/23 22:00,29,2021/8/23 22:00,1,2019/7/23 22:00,0,2019/7/23 22:00,0,2019/7/23 22:00,1,2019/7/23 22:00,1,2019/7/23 22:00,1,2019/7/23 22:00,0,2019/7/23 22:00,0,1194
2019/7/23 23:00,2,23 ,5,2022/6/8 23:00,10,2020/11/23 23:00,0,2018/7/23 23:00,29,2021/8/23 23:00,1,2019/7/23 23:00,0,2019/7/23 23:00,2,2019/7/23 23:00,1,2019/7/23 23:00,1,2019/7/23 23:00,1,2019/7/23 23:00,0,2019/7/23 23:00,0,1090
2019/7/24 0:00,3,0 ,5,2022/6/9 0:00,9,2020/11/24 0:00,0,2018/7/24 0:00,29,2021/8/24 0:00,1,2019/7/24 0:00,0,2019/7/24 0:00,0,2019/7/24 0:00,1,2019/7/24 0:00,1,2019/7/24 0:00,1,2019/7/24 0:00,0,2019/7/24 0:00,0,1052
2019/7/24 1:00,3,1 ,5,2022/6/9 1:00,7,2020/11/24 1:00,0,2018/7/24 1:00,30,2021/8/24 1:00,1,2019/7/24 1:00,0,2019/7/24 1:00,0,2019/7/24 1:00,1,2019/7/24 1:00,1,2019/7/24 1:00,1,2019/7/24 1:00,0,2019/7/24 1:00,0,1009
2019/7/24 2:00,3,2 ,5,2022/6/9 2:00,4,2020/11/24 2:00,0,2018/7/24 2:00,29,2021/8/24 2:00,1,2019/7/24 2:00,0,2019/7/24 2:00,0,2019/7/24 2:00,1,2019/7/24 2:00,1,2019/7/24 2:00,1,2019/7/24 2:00,0,2019/7/24 2:00,0,1000
2019/7/24 3:00,3,3 ,6,2022/6/9 3:00,8,2020/11/24 3:00,0,2018/7/24 3:00,29,2021/8/24 3:00,1,2019/7/24 3:00,0,2019/7/24 3:00,0,2019/7/24 3:00,1,2019/7/24 3:00,1,2019/7/24 3:00,1,2019/7/24 3:00,0,2019/7/24 3:00,0,980
2019/7/24 4:00,3,4 ,6,2022/6/9 4:00,4,2020/11/24 4:00,1,2018/7/24 4:00,29,2021/8/24 4:00,1,2019/7/24 4:00,0,2019/7/24 4:00,0,2019/7/24 4:00,1,2019/7/24 4:00,1,2019/7/24 4:00,1,2019/7/24 4:00,0,2019/7/24 4:00,0,973
2019/7/24 5:00,3,5 ,6,2022/6/9 5:00,8,2020/11/24 5:00,2,2018/7/24 5:00,31,2021/8/24 5:00,3,2019/7/24 5:00,0,2019/7/24 5:00,0,2019/7/24 5:00,1,2019/7/24 5:00,1,2019/7/24 5:00,1,2019/7/24 5:00,0,2019/7/24 5:00,0,983
2019/7/24 6:00,3,6 ,5,2022/6/9 6:00,7,2020/11/24 6:00,2,2018/7/24 6:00,29,2021/8/24 6:00,4,2019/7/24 6:00,0,2019/7/24 6:00,2,2019/7/24 6:00,1,2019/7/24 6:00,1,2019/7/24 6:00,1,2019/7/24 6:00,0,2019/7/24 6:00,0,1030
2019/7/24 7:00,3,7 ,5,2022/6/9 7:00,10,2020/11/24 7:00,3,2018/7/24 7:00,30,2021/8/24 7:00,5,2019/7/24 7:00,0,2019/7/24 7:00,0,2019/7/24 7:00,1,2019/7/24 7:00,1,2019/7/24 7:00,2,2019/7/24 7:00,0,2019/7/24 7:00,0,1292
2019/7/24 8:00,3,8 ,5,2022/6/9 8:00,14,2020/11/24 8:00,4,2018/7/24 8:00,32,2021/8/24 8:00,4,2019/7/24 8:00,0,2019/7/24 8:00,2,2019/7/24 8:00,1,2019/7/24 8:00,1,2019/7/24 8:00,2,2019/7/24 8:00,0,2019/7/24 8:00,0,1543
2019/7/24 9:00,3,9 ,7,2022/6/9 9:00,13,2020/11/24 9:00,4,2018/7/24 9:00,26,2021/8/24 9:00,7,2019/7/24 9:00,0,2019/7/24 9:00,2,2019/7/24 9:00,1,2019/7/24 9:00,1,2019/7/24 9:00,2,2019/7/24 9:00,0,2019/7/24 9:00,1,1634
2019/7/24 10:00,3,10 ,9,2022/6/9 10:00,13,2020/11/24 10:00,6,2018/7/24 10:00,29,2021/8/24 10:00,7,2019/7/24 10:00,1,2019/7/24 10:00,4,2019/7/24 10:00,1,2019/7/24 10:00,1,2019/7/24 10:00,2,2019/7/24 10:00,0,2019/7/24 10:00,1,1695
2019/7/24 11:00,3,11 ,10,2022/6/9 11:00,14,2020/11/24 11:00,8,2018/7/24 11:00,31,2021/8/24 11:00,7,2019/7/24 11:00,1,2019/7/24 11:00,4,2019/7/24 11:00,1,2019/7/24 11:00,1,2019/7/24 11:00,2,2019/7/24 11:00,0,2019/7/24 11:00,0,1736
2019/7/24 12:00,3,12 ,13,2022/6/9 12:00,12,2020/11/24 12:00,10,2018/7/24 12:00,28,2021/8/24 12:00,7,2019/7/24 12:00,0,2019/7/24 12:00,4,2019/7/24 12:00,1,2019/7/24 12:00,1,2019/7/24 12:00,2,2019/7/24 12:00,0,2019/7/24 12:00,0,1786
2019/7/24 13:00,3,13 ,11,2022/6/9 13:00,12,2020/11/24 13:00,9,2018/7/24 13:00,31,2021/8/24 13:00,7,2019/7/24 13:00,0,2019/7/24 13:00,6,2019/7/24 13:00,2,2019/7/24 13:00,1,2019/7/24 13:00,2,2019/7/24 13:00,1,2019/7/24 13:00,0,1766
2019/7/24 14:00,3,14 ,11,2022/6/9 14:00,14,2020/11/24 14:00,7,2018/7/24 14:00,27,2021/8/24 14:00,8,2019/7/24 14:00,0,2019/7/24 14:00,8,2019/7/24 14:00,2,2019/7/24 14:00,1,2019/7/24 14:00,1,2019/7/24 14:00,1,2019/7/24 14:00,0,1712
2019/7/24 15:00,3,15 ,12,2022/6/9 15:00,15,2020/11/24 15:00,6,2018/7/24 15:00,28,2021/8/24 15:00,8,2019/7/24 15:00,1,2019/7/24 15:00,6,2019/7/24 15:00,1,2019/7/24 15:00,1,2019/7/24 15:00,1,2019/7/24 15:00,1,2019/7/24 15:00,1,1697
2019/7/24 16:00,3,16 ,11,2022/6/9 16:00,12,2020/11/24 16:00,7,2018/7/24 16:00,30,2021/8/24 16:00,6,2019/7/24 16:00,1,2019/7/24 16:00,8,2019/7/24 16:00,1,2019/7/24 16:00,1,2019/7/24 16:00,1,2019/7/24 16:00,1,2019/7/24 16:00,0,1677
2019/7/24 17:00,3,17 ,11,2022/6/9 17:00,15,2020/11/24 17:00,6,2018/7/24 17:00,34,2021/8/24 17:00,4,2019/7/24 17:00,0,2019/7/24 17:00,8,2019/7/24 17:00,1,2019/7/24 17:00,1,2019/7/24 17:00,1,2019/7/24 17:00,0,2019/7/24 17:00,0,1620
2019/7/24 18:00,3,18 ,10,2022/6/9 18:00,14,2020/11/24 18:00,6,2018/7/24 18:00,32,2021/8/24 18:00,8,2019/7/24 18:00,0,2019/7/24 18:00,4,2019/7/24 18:00,1,2019/7/24 18:00,1,2019/7/24 18:00,1,2019/7/24 18:00,0,2019/7/24 18:00,1,1456
2019/7/24 19:00,3,19 ,8,2022/6/9 19:00,9,2020/11/24 19:00,5,2018/7/24 19:00,32,2021/8/24 19:00,8,2019/7/24 19:00,0,2019/7/24 19:00,2,2019/7/24 19:00,1,2019/7/24 19:00,1,2019/7/24 19:00,1,2019/7/24 19:00,0,2019/7/24 19:00,1,1384
2019/7/24 20:00,3,20 ,6,2022/6/9 20:00,11,2020/11/24 20:00,4,2018/7/24 20:00,32,2021/8/24 20:00,4,2019/7/24 20:00,0,2019/7/24 20:00,4,2019/7/24 20:00,1,2019/7/24 20:00,1,2019/7/24 20:00,1,2019/7/24 20:00,0,2019/7/24 20:00,1,1294
2019/7/24 21:00,3,21 ,6,2022/6/9 21:00,11,2020/11/24 21:00,4,2018/7/24 21:00,30,2021/8/24 21:00,4,2019/7/24 21:00,1,2019/7/24 21:00,4,2019/7/24 21:00,1,2019/7/24 21:00,1,2019/7/24 21:00,1,2019/7/24 21:00,0,2019/7/24 21:00,1,1210
2019/7/24 22:00,3,22 ,5,2022/6/9 22:00,7,2020/11/24 22:00,2,2018/7/24 22:00,30,2021/8/24 22:00,2,2019/7/24 22:00,1,2019/7/24 22:00,2,2019/7/24 22:00,1,2019/7/24 22:00,1,2019/7/24 22:00,1,2019/7/24 22:00,0,2019/7/24 22:00,0,1113
2019/7/24 23:00,3,23 ,5,2022/6/9 23:00,6,2020/11/24 23:00,2,2018/7/24 23:00,27,2021/8/24 23:00,1,2019/7/24 23:00,0,2019/7/24 23:00,2,2019/7/24 23:00,1,2019/7/24 23:00,1,2019/7/24 23:00,1,2019/7/24 23:00,0,2019/7/24 23:00,0,1039
2019/7/25 0:00,4,0 ,5,2022/6/10 0:00,4,2020/11/25 0:00,1,2018/7/25 0:00,25,2021/8/25 0:00,1,2019/7/25 0:00,0,2019/7/25 0:00,2,2019/7/25 0:00,1,2019/7/25 0:00,1,2019/7/25 0:00,1,2019/7/25 0:00,0,2019/7/25 0:00,0,1004
2019/7/25 1:00,4,1 ,6,2022/6/10 1:00,5,2020/11/25 1:00,1,2018/7/25 1:00,27,2021/8/25 1:00,1,2019/7/25 1:00,0,2019/7/25 1:00,2,2019/7/25 1:00,1,2019/7/25 1:00,1,2019/7/25 1:00,1,2019/7/25 1:00,0,2019/7/25 1:00,0,977
2019/7/25 2:00,4,2 ,6,2022/6/10 2:00,5,2020/11/25 2:00,1,2018/7/25 2:00,25,2021/8/25 2:00,1,2019/7/25 2:00,0,2019/7/25 2:00,2,2019/7/25 2:00,1,2019/7/25 2:00,1,2019/7/25 2:00,1,2019/7/25 2:00,0,2019/7/25 2:00,0,954
2019/7/25 3:00,4,3 ,6,2022/6/10 3:00,5,2020/11/25 3:00,1,2018/7/25 3:00,25,2021/8/25 3:00,1,2019/7/25 3:00,0,2019/7/25 3:00,2,2019/7/25 3:00,1,2019/7/25 3:00,1,2019/7/25 3:00,1,2019/7/25 3:00,0,2019/7/25 3:00,0,937
